,REGRESSION_DT,CLASSIF_DT,REGRESSION_RL,CLASSIF_RL,REGRESSION_RLog,CLASSIF_RLog,REGRESSION_RNA,CLASSIF_RNA,ALVO,TRN_TST
24,0.3333333333333333,0,0.1343292104667278,0,0.07501120204696834,0,0.14541723132541529,0,0,TEST
25,0.0,0,0.22830715667815216,0,0.18279108013691808,0,0.16401749098211757,0,0,TEST
26,0.0,0,0.033863148686172406,0,0.03579004695117375,0,0.046282439897275485,0,0,TEST
27,0.6857142857142857,1,0.08792712501173777,0,0.03803697782013776,0,0.045313263421163506,0,0,TEST
28,0.5882352941176471,1,0.615297970176297,1,0.656464715379586,1,0.5511821128532517,1,1,TEST
29,0.0,0,0.18541263615942793,0,0.1091203675830118,0,0.09875384899822207,0,0,TEST
30,0.0,0,0.2413220403421379,0,0.11799822994139078,0,0.1303709671320307,0,0,TEST
31,0.0,0,0.1413360061451407,0,0.0759337061742485,0,0.14521977384238538,0,0,TEST
32,0.2222222222222222,0,0.27487687962901,0,0.2581297273790065,0,0.1396962554883113,0,0,TEST
33,0.0,0,-0.0069839039116960655,0,0.026125153709527664,0,0.02496161897762622,0,0,TEST
34,0.0,0,0.1382193464514634,0,0.08506590487935209,0,0.06971040008898113,0,0,TEST
35,0.0,0,-0.021476244220044183,0,0.00481535921454555,0,0.004257584632893551,0,0,TEST
36,0.18181818181818182,0,0.3091381104361048,0,0.32576949133629685,0,0.2918877859423172,0,0,TEST
37,0.0,0,0.033565457778700014,0,0.03902005214698409,0,0.0376581575911234,0,0,TEST
38,0.4666666666666667,0,0.571088235558287,1,0.5919576654165899,1,0.5722994932257466,1,0,TEST
39,0.0,0,0.5043615265221928,1,0.447771493040781,0,0.5565055003904824,1,0,TEST
40,0.0,0,0.06088017044313582,0,0.05361079456844993,0,0.040101324562173975,0,0,TEST
41,0.0,0,0.17033898196569222,0,0.0944861617368744,0,0.07292767463021237,0,0,TEST
42,0.48484848484848486,0,0.48880519351233737,0,0.5864863337760022,1,0.5677144530245001,1,0,TEST
43,0.0,0,0.12659392070407993,0,0.08414296266506326,0,0.17396975789171426,0,0,TEST
44,0.10256410256410256,0,0.25023563062197285,0,0.13848579995595134,0,0.20387682318433273,0,0,TEST
45,0.0,0,-0.01568168167969386,0,0.02127011814634044,0,0.021542470202174546,0,0,TEST
46,0.8,1,0.7923787638402914,1,0.8554532488554251,1,0.8325810486058898,1,0,TEST
47,0.0,0,0.07437821464548225,0,0.09076582596208618,0,0.03212857544396093,0,0,TEST
48,0.26666666666666666,0,0.1867042215480661,0,0.09110489150967258,0,0.08451276682942807,0,0,TEST
49,0.125,0,0.5117992294271653,1,0.4680634461049582,0,0.3951528306410063,0,1,TEST
50,0.0,0,-0.25698314417047213,0,0.0033003669590900486,0,0.0030738021119766272,0,0,TEST
51,0.0,0,0.12147871296986634,0,0.061694000372484,0,0.047975836129542905,0,0,TEST
52,0.0,0,0.02848896014269947,0,0.03322778545833744,0,0.02362547161477359,0,0,TEST
53,0.5714285714285714,1,0.294238514084894,0,0.17529508476885916,0,0.19384032456369307,0,0,TEST
54,0.18181818181818182,0,0.4009977637760364,0,0.45585661473808026,0,0.4251670083002734,0,0,TEST
55,0.0,0,0.21207615944778546,0,0.11417717317231114,0,0.16258533378101037,0,0,TEST
56,0.0,0,0.3868886195457257,0,0.3826274952548999,0,0.4168962894417518,0,0,TEST
57,0.0,0,0.06868056324789956,0,0.07759922134594954,0,0.06375613882944167,0,0,TEST
58,0.3870967741935484,0,0.5935402016732437,1,0.7239382371040723,1,0.7441235537511278,1,0,TEST
59,0.0,0,0.10321116595700713,0,0.055157838506502396,0,0.03533722510744479,0,0,TEST
60,0.26666666666666666,0,0.29782674674323345,0,0.2811000216563739,0,0.3393887326460968,0,0,TEST
61,0.0,0,0.25364636578412936,0,0.2173430106826889,0,0.2430872639794569,0,0,TEST
62,0.0,0,-0.05744179984592329,0,0.019476577785767755,0,0.01236272803138834,0,0,TEST
63,0.7547169811320755,1,0.7614247733190065,1,0.8131936328303289,1,0.7140262813388137,1,0,TEST
64,0.0,0,0.1830409650016175,0,0.09061460088790797,0,0.2019823449759061,0,0,TEST
65,0.0,0,-0.20029788123032793,0,0.0007709121873553041,0,0.00032573381691700543,0,0,TEST
66,0.0,0,-0.08182513635787003,0,0.008481921320743647,0,0.006499867286116658,0,0,TEST
67,0.0,0,0.05785979310902645,0,0.05281987858875636,0,0.05577286937506943,0,0,TEST
68,0.0,0,0.12261236006557291,0,0.07271242987986794,0,0.055136453974419165,0,0,TEST
69,0.13333333333333333,0,0.15785251103494674,0,0.07681163746761516,0,0.0598374077634133,0,0,TEST
70,0.0,0,0.27201199884624827,0,0.22320985339344848,0,0.2788115005423406,0,0,TEST
71,0.0,0,0.1930673088608733,0,0.1543403991981369,0,0.1136059484291993,0,0,TEST
72,0.3333333333333333,0,0.4445819377363021,0,0.4396435944852791,0,0.560499516445802,1,0,TEST
73,0.7777777777777778,1,0.6275027474431487,1,0.7129020148285979,1,0.776149419988305,1,0,TEST
74,0.20512820512820512,0,0.2856345978637895,0,0.18028121569072203,0,0.16922560405432427,0,0,TEST
75,0.0,0,0.09538919722972464,0,0.060190607153138675,0,0.03133496103944454,0,0,TEST
76,0.42105263157894735,0,0.14336054336952223,0,0.08358137581586947,0,0.046566375916598984,0,0,TEST
77,0.34285714285714286,0,0.42312568299144615,0,0.4603535991566973,0,0.542764547450336,1,0,TEST
78,0.0,0,-0.08086529329624956,0,0.010108266241311828,0,0.0073961562803877105,0,0,TEST
79,0.0,0,-0.12864125783476754,0,0.013383493833787424,0,0.011917039547131286,0,0,TEST
80,0.16326530612244897,0,-0.11286631828621088,0,0.01658440868517889,0,0.021373230114376973,0,0,TEST
81,0.0,0,0.3780770327517285,0,0.40680736382671284,0,0.37650292971995053,0,0,TEST
82,0.0,0,-0.0428026716441105,0,0.025116592217106527,0,0.028117156428025113,0,0,TEST
83,0.0,0,0.13672152117465736,0,0.0722107247894098,0,0.05525859206196282,0,0,TEST
84,0.0,0,0.15181605714641294,0,0.07737644420582433,0,0.05641040867411295,0,0,TEST
85,0.8421052631578947,1,0.7543966223648967,1,0.8404820567289771,1,0.7992946048525181,1,1,TEST
86,0.0,0,-0.10695382568322251,0,0.0018515616494993827,0,0.0010838618962902614,0,0,TEST
87,0.0,0,0.14082958458303452,0,0.08625687129139223,0,0.08140174527003068,0,0,TEST
88,0.0,0,0.07644741216304785,0,0.012019314778146844,0,0.014556823068579689,0,0,TEST
89,0.0,0,0.1571698933606886,0,0.08014276300358276,0,0.05884514138615921,0,0,TEST
90,0.4444444444444444,0,0.34408734189793005,0,0.3310014673740524,0,0.48401850678109304,0,0,TEST
91,0.0,0,0.13022174080263366,0,0.10433580270317538,0,0.09239978024482257,0,0,TEST
92,0.4444444444444444,0,0.49474061847491063,0,0.512155678083342,1,0.6833496750227043,1,1,TEST
93,0.0,0,-0.26380642893312994,0,0.0027017412488436355,0,0.0009742291698530334,0,0,TEST
94,0.12903225806451613,0,0.22411439719727383,0,0.11664730892983714,0,0.32018711896767366,0,0,TEST
95,0.64,1,0.6168261903156373,1,0.6531070301843157,1,0.7175362731157509,1,0,TEST
96,0.0,0,0.19289174509371876,0,0.09979708725795908,0,0.10546401761298518,0,0,TEST
97,0.1,0,0.18565375750410157,0,0.14662227221254823,0,0.06788111229747468,0,0,TEST
98,0.0,0,0.2870308161408863,0,0.09641803829730888,0,0.08486552410418616,0,0,TEST
99,0.0,0,0.407031278692737,0,0.3637487575890364,0,0.5084132461751717,1,0,TEST
100,0.0,0,0.003248237836963541,0,0.003291492988262489,0,0.0022946086911329088,0,0,TEST
101,0.0,0,-0.04881236530169242,0,0.02360944024332802,0,0.01841161550915753,0,0,TEST
102,0.0,0,0.24217709608561755,0,0.02108980734916045,0,0.04550762867450517,0,0,TEST
103,0.13333333333333333,0,0.16857562247190827,0,0.1553840054969123,0,0.10943219052313932,0,0,TEST
104,0.7777777777777778,1,0.607298288811659,1,0.6758610105269777,1,0.7500373328977541,1,0,TEST
105,0.8421052631578947,1,0.611717700604791,1,0.6547836777433377,1,0.7050912217826762,1,0,TEST
106,0.48,0,0.572688873340624,1,0.5434829347610609,1,0.4536828629448899,0,0,TEST
107,0.0,0,0.0650881522558523,0,0.04547356881610539,0,0.08823431780551126,0,0,TEST
108,0.0,0,0.06902848237514225,0,0.008359951144994106,0,0.011502134581294657,0,0,TEST
109,0.0,0,-0.09534609911914996,0,0.016179794935254323,0,0.023426991224047154,0,0,TEST
110,0.0,0,0.2557329658842027,0,0.13572296864385655,0,0.1271549376890269,0,0,TEST
111,0.0,0,0.32306692979035034,0,0.3208584609167418,0,0.35584222154809814,0,0,TEST
112,0.0,0,0.16401966824446265,0,0.09299148700976376,0,0.1602833262956011,0,0,TEST
113,0.0,0,0.2311413478891152,0,0.128509734861294,0,0.2777734127878004,0,0,TEST
114,0.18181818181818182,0,0.35029932074786063,0,0.36102516479887337,0,0.4144652739085611,0,0,TEST
115,0.0,0,-0.0972454832283784,0,0.016431588587574375,0,0.015005060815443392,0,0,TEST
116,0.0,0,-0.044491930405031244,0,0.002619625151538567,0,0.0015006663676896236,0,0,TEST
117,0.8,1,0.6063680250065475,1,0.6538326138452382,1,0.5743624931607314,1,0,TEST
118,0.23076923076923078,0,0.4303548586687346,0,0.4559962391944166,0,0.5569806138007903,1,0,TEST
119,0.0,0,0.03412533984025723,0,0.007501679424813819,0,0.004660631184486623,0,0,TEST
120,0.10256410256410256,0,0.1277647167740374,0,0.0925495781867783,0,0.12524942007804296,0,0,TEST
121,0.0,0,0.14763188712530773,0,0.01471806179741648,0,0.01390881121778801,0,0,TEST
122,0.10810810810810811,0,0.14024390397579936,0,0.054193537354124015,0,0.045093807932441735,0,0,TEST
123,0.26666666666666666,0,0.1464898846615013,0,0.06956518260111878,0,0.06428263012446868,0,0,TEST
124,0.0,0,0.13470037043406802,0,0.08198275513460533,0,0.08227215050877129,0,0,TEST
125,0.48,0,0.8031976741499863,1,0.8453092476624726,1,0.8084956816147223,1,1,TEST
126,0.0,0,0.41623855306137164,0,0.37789894600820456,0,0.3407598741073293,0,0,TEST
127,0.5161290322580645,1,0.25735697230473253,0,0.23034133689518507,0,0.2633525756435659,0,0,TEST
128,0.0,0,0.06279922739245264,0,0.044247616159435434,0,0.04281033828553296,0,0,TEST
129,0.0,0,0.18545190843673004,0,0.10099391721408757,0,0.15644435293602454,0,0,TEST
130,0.7272727272727273,1,0.7037528802501684,1,0.7122104565507067,1,0.6008853134278184,1,1,TEST
131,0.0,0,-0.14585622105816212,0,0.0013439842756699084,0,0.0006338375267668455,0,0,TEST
132,0.5901639344262295,1,0.5199705717402013,1,0.5190856597885072,1,0.638498706335091,1,1,TEST
133,0.717948717948718,1,0.7709627697659575,1,0.8431191588081149,1,0.7915962094530099,1,0,TEST
134,0.0,0,0.0247649807746268,0,0.030664967861556983,0,0.01807944328729332,0,0,TEST
135,0.0,0,0.26560902037404044,0,0.023541991653894912,0,0.05158916168445261,0,0,TEST
136,0.0,0,0.20343477333060506,0,0.10678897457655659,0,0.11234289467875501,0,0,TEST
137,0.875,1,0.32448282108117554,0,0.24796876117116312,0,0.40394608286057343,0,1,TEST
138,0.0,0,0.15421668224074053,0,0.08440300540655413,0,0.09666333420399038,0,0,TEST
139,0.0,0,-0.041734013851844554,0,0.004742829627372094,0,0.0036585541964304523,0,0,TEST
140,0.13333333333333333,0,0.4807220229792675,0,0.4954120664889535,0,0.4554097729394739,0,0,TEST
141,0.0,0,-0.06058662326102168,0,0.009603854181832513,0,0.003961128155859579,0,0,TEST
142,0.0,0,0.48465960182039985,0,0.5759902570168495,1,0.5978781896529092,1,1,TEST
143,0.1951219512195122,0,0.3052452407189735,0,0.2665779290813158,0,0.3334785116341395,0,1,TEST
144,0.4666666666666667,0,0.6226175847478495,1,0.6553309112039087,1,0.6148520652213512,1,0,TEST
145,0.6829268292682927,1,0.5625414776107345,1,0.6177355792279152,1,0.6876590986948867,1,0,TEST
146,0.0,0,0.14319991656508096,0,0.07122770675982427,0,0.05816100231217786,0,0,TEST
147,0.0,0,0.14884858106878218,0,0.08187341171129402,0,0.07868595888944876,0,0,TEST
148,0.7,1,0.2209353183598909,0,0.18009500782352397,0,0.23684728857886914,0,1,TEST
149,0.3870967741935484,0,0.18526562305397393,0,0.14028856063073303,0,0.15930929409423894,0,0,TEST
150,0.0,0,0.09491789970365977,0,0.05731115305751973,0,0.053208813577565364,0,0,TEST
151,0.0784313725490196,0,0.38952165704579966,0,0.3890601130717974,0,0.46090973698499377,0,0,TEST
152,0.0,0,0.10357007671808144,0,0.05644915030326631,0,0.10643533887075418,0,0,TEST
153,0.0,0,0.33586222647122477,0,0.23135201028874045,0,0.19613489348459587,0,0,TEST
154,0.34782608695652173,0,0.5989155483194678,1,0.6138250391847642,1,0.6954763349006793,1,0,TEST
155,0.41379310344827586,0,0.32135066118215805,0,0.32458786608998175,0,0.39991133043212174,0,0,TEST
156,0.0,0,-0.09659852955293363,0,0.014049040862799182,0,0.005595850169399731,0,0,TEST
157,0.5161290322580645,1,0.29135249222915716,0,0.2717843490442938,0,0.29594658576941746,0,0,TEST
158,0.0,0,-0.11560563913193025,0,0.0017559889168907285,0,0.0009803299826214196,0,0,TEST
159,0.6,1,0.24200565518420442,0,0.20799229812079714,0,0.24405601004179425,0,0,TEST
160,0.0,0,-0.10151090061650614,0,0.01581830557623802,0,0.01691713501224202,0,0,TEST
161,0.0,0,-0.17559489573349193,0,0.0012240466741472824,0,0.000592465948712462,0,0,TEST
162,0.0,0,0.2542992647228195,0,0.15401013615907488,0,0.11650052345952415,0,0,TEST
163,0.0,0,0.18137101538377537,0,0.11119138795847786,0,0.06553935851270751,0,0,TEST
164,0.8333333333333334,1,0.47267343589480726,0,0.5007101440244724,1,0.6854160001288563,1,0,TEST
165,0.0,0,0.23290821661000294,0,0.13951128188501247,0,0.15197399821152635,0,0,TEST
166,0.0,0,-0.1520253854536471,0,0.001163785161500397,0,0.0007644455591157692,0,0,TEST
167,0.125,0,0.4475030881423922,0,0.385525834912398,0,0.34565193638905206,0,0,TEST
168,0.9411764705882353,1,0.6419698543354349,1,0.6920756215100015,1,0.6237268283755847,1,0,TEST
169,0.125,0,0.5564688317676943,1,0.515221972020688,1,0.4029656533750255,0,0,TEST
170,0.5333333333333333,1,0.3020073362278017,0,0.2242935045218622,0,0.38350509794175364,0,0,TEST
171,0.0,0,0.19560492466150547,0,0.03540299449897083,0,0.025503207242487398,0,0,TEST
172,0.48,0,0.7360208275961447,1,0.766402893159433,1,0.6718381864934542,1,0,TEST
173,0.0,0,0.061717139071882476,0,0.008466861333323458,0,0.018284492272541523,0,0,TEST
174,0.42105263157894735,0,0.5332966182071289,1,0.5807504403276298,1,0.703531217378133,1,1,TEST
175,0.0,0,-0.1469427553429481,0,0.011731873297171607,0,0.008999666183476803,0,0,TEST
176,0.0,0,0.36070068672070527,0,0.322960408506295,0,0.4597025473876208,0,0,TEST
177,0.0,0,0.07629243129499363,0,0.04900572313825431,0,0.09838894725631374,0,0,TEST
178,0.10810810810810811,0,0.18258878609696397,0,0.13479866625420037,0,0.14192517229338203,0,0,TEST
179,0.8148148148148148,1,0.7206442801609619,1,0.7785713909614701,1,0.7890755279906047,1,1,TEST
180,0.7457627118644068,1,0.6621747043037979,1,0.7511623282154697,1,0.7320712248315477,1,1,TEST
181,0.42105263157894735,0,0.5735657191967442,1,0.6277078283221517,1,0.7230601657897687,1,1,TEST
182,0.0,0,0.24825505842859846,0,0.22455610450470806,0,0.254598272107857,0,0,TEST
183,0.48484848484848486,0,0.22901479940048727,0,0.17638871518804602,0,0.2889302799546491,0,0,TEST
184,0.0,0,0.21642274940236406,0,0.11829691349782918,0,0.23891172776066816,0,1,TEST
185,0.8333333333333334,1,0.5146514760013138,1,0.5045935639089649,1,0.6226696808149679,1,0,TEST
186,0.0,0,-0.12843270810476703,0,0.0015842729517806593,0,0.0007964940444587628,0,0,TEST
187,0.42105263157894735,0,0.008810846142163986,0,0.034504950839581605,0,0.015383355607763567,0,0,TEST
188,0.0,0,0.09116379928611601,0,0.018443479851508765,0,0.01079838938516155,0,0,TEST
189,0.6451612903225806,1,0.4587244733051715,0,0.4640381007844402,0,0.6464893026049741,1,0,TEST
190,0.8333333333333334,1,0.6618049449421192,1,0.7516426668621509,1,0.7983202136117991,1,1,TEST
191,0.0,0,0.16538618408784894,0,0.13432890708377238,0,0.1382263540951277,0,0,TEST
192,0.0,0,0.04684492720030625,0,0.03457592001297421,0,0.015496297102884084,0,0,TEST
193,0.0,0,0.31618392766461556,0,0.2019817243217484,0,0.13869704337365402,0,0,TEST
194,0.8,1,0.40898119366625807,0,0.44292831349181594,0,0.5272469682211686,1,0,TEST
195,0.7272727272727273,1,0.6916797679194969,1,0.7751285454169262,1,0.735877413345922,1,0,TEST
196,0.8333333333333334,1,0.492884138187163,0,0.48473596318181966,0,0.6128698756936807,1,0,TEST
197,0.0,0,0.13098661079634988,0,0.10610229695789744,0,0.12028566311293622,0,0,TEST
198,0.0,0,0.1824749252334798,0,0.0982443339154256,0,0.09330341939545436,0,0,TEST
199,0.3333333333333333,0,0.446254185292983,0,0.46995542321964046,0,0.6413444920879775,1,0,TEST
200,0.0,0,0.024824767965252514,0,0.036112710229698246,0,0.029252527163213454,0,0,TEST
201,0.8727272727272727,1,0.5328574311631975,1,0.6278095768549531,1,0.7172353943772141,1,1,TEST
202,0.26666666666666666,0,0.2760225241440372,0,0.2500579776443236,0,0.3107970454962789,0,0,TEST
203,0.0,0,-0.017086299907698388,0,0.007992170312727294,0,0.004408941738395337,0,0,TEST
204,0.26666666666666666,0,0.048727933726660067,0,0.042660992454181486,0,0.02365834101941362,0,0,TEST
205,0.625,1,0.37683120143630733,0,0.3425519427003473,0,0.45044915326491425,0,0,TEST
206,0.23529411764705882,0,0.24772779694759756,0,0.1514000063736222,0,0.11199892086962582,0,0,TEST
207,0.20512820512820512,0,0.034273216186197,0,0.02281678329198132,0,0.034686863291916024,0,0,TEST
208,0.2222222222222222,0,0.4355690993141387,0,0.4801017242340728,0,0.4620859444572849,0,0,TEST
209,0.21621621621621623,0,0.30290370521410537,0,0.2925918767881524,0,0.312675443438399,0,0,TEST
210,0.26666666666666666,0,0.10287961095592774,0,0.05769502575803892,0,0.03520218439927018,0,0,TEST
211,0.34782608695652173,0,0.5409502944467176,1,0.5415435097070395,1,0.6599204999780214,1,0,TEST
212,0.0,0,-0.1557654035513586,0,0.0011940482228510894,0,0.0006450552192921187,0,0,TEST
213,0.0,0,0.175069192681439,0,0.11219322801978673,0,0.0700699093820181,0,0,TEST
214,0.0,0,0.05536876136316893,0,0.04813648337611834,0,0.056196749537544194,0,0,TEST
215,0.0,0,0.1818690905813206,0,0.10243386585291561,0,0.09265963322909714,0,0,TEST
216,0.0,0,-0.048744276400363495,0,0.015704792280820702,0,0.01570628520480147,0,0,TEST
217,0.3333333333333333,0,0.36042460098822837,0,0.3322147451246442,0,0.4845107122663224,0,0,TEST
218,0.16326530612244897,0,0.6235325879246832,1,0.6477513685907568,1,0.707762825171561,1,0,TEST
219,0.0,0,0.1288565054541173,0,0.113265145072638,0,0.09259945539383439,0,0,TEST
220,0.125,0,0.1799848471044037,0,0.08723228374825191,0,0.06868093468313757,0,0,TEST
221,0.125,0,0.4269521128213195,0,0.36419060272698206,0,0.3436388687017733,0,0,TEST
222,0.48484848484848486,0,0.3947099080663298,0,0.4076450520262781,0,0.5388601865275305,1,0,TEST
223,0.18181818181818182,0,0.29777393155373316,0,0.290059916544571,0,0.35378430250033494,0,0,TEST
224,0.0,0,0.040428993443804406,0,0.00821541406497103,0,0.005272576533844945,0,0,TEST
225,0.42105263157894735,0,0.2166168200301789,0,0.11542545407471952,0,0.1253936056036602,0,0,TEST
226,0.3870967741935484,0,0.4421330582649899,0,0.47315260878424076,0,0.493610127777754,0,0,TEST
227,0.8,1,0.5795458450142539,1,0.6665696435311025,1,0.7396016598606512,1,0,TEST
228,0.12121212121212122,0,0.1317637313378034,0,0.07359602648418086,0,0.08467058721182892,0,0,TEST
229,0.0,0,-0.03840167823133672,0,0.024979555137864113,0,0.02831879872537222,0,0,TEST
230,0.0,0,0.2786595000402689,0,0.18496195104637597,0,0.13761250077267587,0,0,TEST
231,0.6451612903225806,1,0.38445807516005953,0,0.39897311907190725,0,0.48500643876072946,0,0,TEST
232,0.20512820512820512,0,-0.007176179633894358,0,0.019208258735746896,0,0.019062002064027465,0,0,TEST
233,0.0,0,0.23516150492427795,0,0.19708468168144636,0,0.09932179758042936,0,0,TEST
234,0.0,0,-0.11781430014580146,0,0.0017146573860368484,0,0.0009894020556685031,0,0,TEST
235,0.0,0,-0.10607343129716598,0,0.0018589584722385527,0,0.0011006917359679279,0,0,TEST
236,0.0,0,-0.007647755724510319,0,0.027294172275330156,0,0.023022882119981075,0,0,TEST
237,0.0,0,-0.03696644253721318,0,0.02401938462076164,0,0.010081804443019234,0,0,TEST
238,0.0,0,0.20789435562434422,0,0.10545459964083205,0,0.25177904075983876,0,0,TEST
239,0.0,0,0.19017575500539624,0,0.1851073271102534,0,0.0619238075088926,0,0,TEST
240,0.0,0,-0.13555628410487688,0,0.0014971707846738419,0,0.0008850584283570468,0,0,TEST
241,0.0,0,0.020817375401813,0,0.05286471108325789,0,0.018728575021559907,0,0,TEST
242,0.0,0,0.22744309219565156,0,0.13454540057200692,0,0.13436546924228174,0,0,TEST
243,0.5901639344262295,1,0.6637846551627772,1,0.7267069634356089,1,0.762440812857349,1,1,TEST
244,0.625,1,0.44157346902073313,0,0.48494704136339833,0,0.6013776424828716,1,0,TEST
245,0.6451612903225806,1,0.4244967835661454,0,0.3677046284602894,0,0.5250186069265399,1,0,TEST
246,0.0,0,0.3231445010301201,0,0.22798850209067487,0,0.18041820204661063,0,0,TEST
247,0.0,0,-0.18250213304201846,0,0.0009230453032510624,0,0.0003692394913135051,0,0,TEST
248,0.0,0,0.1627189806005015,0,0.08159117013266108,0,0.06920432859676227,0,0,TEST
249,0.0,0,0.19977036711975815,0,0.11926234494242158,0,0.08567088418264732,0,0,TEST
250,0.34285714285714286,0,0.44965292750894703,0,0.5076576876910663,1,0.5872278297256902,1,1,TEST
251,0.1951219512195122,0,0.33301659202063816,0,0.30433991858060633,0,0.3032951686427317,0,0,TEST
252,0.625,1,0.5746343875766858,1,0.6482755634432803,1,0.747147082016752,1,0,TEST
253,0.0,0,0.08705487476532525,0,0.05053090263486555,0,0.03629930289431317,0,0,TEST
254,0.0,0,0.10812377827127306,0,0.09479860232886247,0,0.07644243384723083,0,0,TEST
255,0.36363636363636365,0,0.20866507453992256,0,0.17551418786220263,0,0.24012232226427635,0,1,TEST
256,0.0,0,-0.3996498965631145,0,0.00010463284267646539,0,0.00010019321659041591,0,0,TEST
257,0.34782608695652173,0,0.35490197866911866,0,0.3690650749471185,0,0.4817312328937238,0,0,TEST
258,0.0,0,0.25316436690968036,0,0.15057580012487248,0,0.15890990398421204,0,0,TEST
259,0.0,0,-0.3058806033822781,0,0.003508417518251154,0,0.005524599808819997,0,0,TEST
260,0.26666666666666666,0,0.5005667397376695,1,0.5450505876134101,1,0.6502238654927777,1,0,TEST
261,0.2926829268292683,0,0.44791980807850995,0,0.4149042902439103,0,0.39198192459199976,0,0,TEST
262,0.6060606060606061,1,0.3739788611359259,0,0.394739348410608,0,0.4927028698917529,0,0,TEST
263,0.3333333333333333,0,0.3824117786469532,0,0.41741674918532884,0,0.5285994174359421,1,0,TEST
264,0.25,0,0.17963946498764627,0,0.06959781349808566,0,0.0969289872659506,0,0,TEST
265,0.8,1,0.6601270558346274,1,0.7165771976424691,1,0.6274300807344285,1,1,TEST
266,0.0,0,0.2297799238575428,0,0.1978198507760858,0,0.21230059916261798,0,0,TEST
267,0.0,0,0.1559901846191853,0,0.016009890258161106,0,0.01892320030265505,0,0,TEST
268,0.1,0,0.4173280949461441,0,0.39327515823909587,0,0.5350168159158608,1,0,TEST
269,0.8888888888888888,1,0.65360350615692,1,0.7183051273042269,1,0.753881496080119,1,1,TEST
270,0.3870967741935484,0,0.6497225799416138,1,0.7337427205834052,1,0.7895985721201908,1,1,TEST
271,0.0,0,0.3206547327289957,0,0.2960939803399688,0,0.37308795555264324,0,1,TEST
272,0.0,0,0.4664554352632827,0,0.5443810565127277,1,0.5330050439165358,1,0,TEST
273,0.0,0,-0.1578596666672214,0,0.0011213857197369605,0,0.00041054619180206015,0,0,TEST
274,0.36363636363636365,0,0.23076520364985703,0,0.12775971719180915,0,0.28614985840993407,0,0,TEST
275,0.5882352941176471,1,0.4599621458548586,0,0.43331738761769667,0,0.3538740500194246,0,0,TEST
276,0.0,0,0.2014888679668796,0,0.07117140067366699,0,0.07877659006306792,0,0,TEST
277,0.4444444444444444,0,0.539163548263452,1,0.5546979449178587,1,0.6990284894827169,1,0,TEST
278,0.8727272727272727,1,0.5367402642826318,1,0.6248367363435139,1,0.7013193140598611,1,0,TEST
279,0.21621621621621623,0,0.3995689985658958,0,0.4070925881637671,0,0.44574227899082514,0,0,TEST
280,0.0,0,-0.22033909115171113,0,0.007373944959228357,0,0.004712446048486779,0,0,TEST
